user_id,num_tabs
5894,5
5894,6
5894,7
5894,8
5894,9
5894,10
5894,11
5894,12
5894,13
5894,14
5895,8
5896,0
5896,1
5900,0
5904,0
5904,1
5904,2
5905,0
5905,1
5905,4
5905,5
5905,6
5905,7
5905,8
5905,9
5905,10
5905,11
5906,0
5906,1
5906,2
5910,0
5910,1
5910,2
5910,3
5912,17
5912,18
5912,19
5912,20
5912,21
5912,22
5912,23
5912,24
5912,25
5912,26
5912,27
5912,28
5912,29
5912,30
5912,31
5912,32
5912,33
5914,0
5914,1
5915,0
5915,1
5915,2
5915,3
5916,0
5916,1
5916,2
5916,3
5917,0
5917,1
5917,2
5917,3
5917,4
5918,0
5918,1
5918,2
5918,3
5920,0
5920,1
5920,2
5920,3
5921,0
5921,1
5922,0
5922,1
5927,0
5927,1
5927,2
5928,6
5928,7
5928,8
5929,0
5929,1
5929,2
5930,0
5930,1
5930,2
5930,3
5931,0
5931,1
5933,0
5933,1
5933,2
5933,3
5933,4
5935,13
5935,14
5935,15
5935,16
5935,17
5935,18
5935,19
5935,20
5935,21
5935,22
5936,0
5936,1
5937,1
5937,2
5937,3
5942,1
5942,2
5942,3
5944,5
5944,6
5944,7
5945,0
5945,1
5945,2
5945,3
5947,0
5947,1
5947,2
5949,0
5949,1
5951,0
5951,1
5951,2
5951,3
5952,0
5952,1
5952,2
5955,0
5955,1
5955,2
5955,3
5955,4
5955,5
5958,1
5958,2
5959,0
5959,3
5959,4
5960,1
5961,0
5961,2
5961,3
5961,4
5961,5
5961,6
5961,7
5961,8
5961,9
5961,10
5962,1
5965,0
5965,1
5965,2
5966,1
5966,2
5966,3
5968,0
5968,1
5968,2
5969,0
5969,1
5969,2
5969,3
5969,4
5970,0
5970,1
5970,2
5970,3
5970,4
5970,5
5971,1
5971,2
5971,3
5971,4
5971,5
5974,0
5974,1
5974,2
5974,3
5975,0
5975,3
5975,4
5976,1
5979,0
5979,1
5980,0
5980,1
5980,2
5982,0
5982,1
5982,2
5982,3
5982,4
5982,5
5982,6
5986,0
5986,1
5986,2
5986,3
5986,4
5986,5
5986,6
5986,7
5986,8
5986,9
5986,10
5986,11
5986,12
5986,13
5986,14
5986,15
5986,16
5993,0
5993,5
5993,6
5995,0
5995,1
5995,2
5995,3
5995,4
5995,5
5996,0
5996,1
5996,2
5996,3
5996,4
5996,5
5996,6
5996,7
5996,8
5996,9
5996,10
5996,11
6000,1
6000,2
6000,3
6000,4
6000,5
6003,0
6003,1
6003,2
6004,0
6004,1
6004,2
6004,3
6004,4
6004,5
6004,6
6005,4
6005,5
6005,6
6005,7
6005,8
6005,9
6005,10
6005,11
6005,12
6005,13
6005,14
6008,0
6008,1
6008,2
6008,3
6008,4
6008,5
6010,0
6010,1
6010,2
6010,3
6010,4
6013,2
6014,0
6014,1
6014,2
6014,3
6014,4
6014,5
6015,1
6015,2
6016,0
6016,1
6016,2
6016,3
6016,4
6016,5
6016,6
6016,7
6016,8
6016,9
6016,10
6016,11
6016,12
6016,13
6017,0
6017,1
6017,2
6018,0
6018,1
6018,2
6019,0
6019,1
6019,2
6019,3
6020,0
6020,1
6020,4
6022,0
6022,1
6022,2
6022,3
6022,4
6023,0
6023,1
6023,2
6023,3
6023,4
6023,5
6024,1
6024,2
6024,3
6024,4
6024,5
6024,6
6024,7
6024,8
6026,0
6026,1
6026,2
6026,3
6027,0
6027,1
6030,0
6030,1
6030,2
6030,3
6030,4
6030,5
6030,6
6030,7
6030,8
6030,9
6030,10
6032,0
6037,1
6037,2
6037,3
6037,4
6037,5
6038,0
6038,1
6038,2
6038,3
6039,0
6039,2
6039,3
6039,4
6039,5
6039,6
6039,7
6040,0
6042,0
6042,2
6042,3
6044,0
6044,1
6044,2
6045,1
6045,2
6045,3
6045,4
6045,5
6046,1
6047,1
6051,0
6051,1
6051,2
6051,3
6051,4
6051,5
6052,0
6052,1
6052,2
6052,3
6052,4
6052,5
6054,1
6054,2
6054,3
6054,4
6055,0
6055,26
6059,0
6059,1
6059,2
6061,0
6061,2
6064,0
6064,1
6064,2
6065,1
6066,0
6066,1
6067,0
6067,1
6067,2
6067,3
6067,4
6069,2
6069,3
6069,4
6069,5
6071,0
6071,1
6074,0
6074,1
6074,2
6074,3
6074,4
6074,5
6074,6
6074,7
6077,7
6077,8
6077,9
6078,0
6078,1
6078,2
6078,3
6078,4
6078,5
6079,0
6079,1
6079,2
6081,0
6081,1
6082,0
6082,1
6082,2
6082,3
6084,0
6084,1
6084,2
6084,3
6085,2
6087,0
6087,1
6087,2
6087,3
6087,4
6087,5
6088,0
6088,1
6089,0
6089,1
6089,2
6089,3
6089,4
6089,5
6090,0
6090,1
6090,2
6090,3
6090,4
6092,0
6092,1
6093,0
6093,1
6093,2
6093,3
6093,4
6093,5
6093,6
6093,7
6094,1
6094,2
6094,3
6095,0
6095,1
6095,2
6095,3
6095,4
6096,0
6096,1
6096,2
6096,3
6098,30
6098,31
6098,32
6098,33
6098,34
6098,35
6098,36
6098,37
6098,38
6098,39
6098,40
6098,41
6098,42
6098,43
6098,44
6098,45
6098,46
6098,47
6098,48
6100,0
6100,2
6100,3
6101,1
6101,2
6101,3
6101,4
6101,5
6102,0
6102,1
6102,2
6102,3
6102,4
6102,5
6103,0
6103,1
6103,2
6104,0
6104,1
6104,2
6104,3
6104,4
6104,5
6104,6
6104,7
6104,8
6104,9
6104,10
6104,11
6104,12
6104,13
6105,0
6105,1
6105,2
6106,0
6106,1
6108,0
6108,1
6108,2
6108,3
6108,4
6108,5
6108,6
6112,0
6112,1
6112,2
6112,3
6112,4
6112,5
6112,6
6113,0
6113,1
6113,2
6113,3
6113,4
6113,5
6117,0
6117,1
6117,2
6117,3
6117,4
6117,5
6117,6
6118,1
6118,2
6120,0
6120,1
6120,2
6121,0
6121,1
6121,2
6122,1
6123,0
6123,1
6123,2
6125,0
6125,1
6125,2
6125,3
6125,4
6128,0
6128,1
6128,2
6128,3
6132,0
6132,1
6132,2
6136,2
6137,0
6137,1
6137,2
6138,0
6138,1
6139,0
6139,1
6139,2
6139,3
6139,4
6139,5
6139,6
6139,7
6139,8
6139,9
6139,10
6139,11
6139,12
6140,0
6140,1
6141,0
6141,2
6141,3
6141,4
6141,5
6141,6
6141,7
6143,0
6143,1
6143,2
6143,3
6143,4
6145,5
6145,6
6145,7
6145,8
6145,9
6146,0
6146,1
6146,2
6146,3
6146,4
6146,5
6146,6
6146,7
6150,1
6150,2
6150,3
6151,0
6151,1
6151,2
6151,3
6151,4
6151,5
6151,6
6151,7
6151,8
6151,9
6152,0
6152,1
6152,2
6152,3
6152,4
6154,0
6154,1
6154,2
6154,3
6154,4
6154,5
6156,0
6156,1
6156,2
6156,3
6156,4
6157,1
6157,2
6157,3
6158,0
6158,1
6158,2
6158,3
6159,0
6159,8
6159,9
6159,10
6159,11
6159,12
6159,13
6159,14
6159,15
6159,16
6163,1
6163,2
6163,3
6163,4
6163,5
6164,0
6164,1
6164,2
6164,3
6165,0
6165,1
6165,2
6165,3
6167,0
6167,1
6167,2
6168,0
6168,1
6168,2
6168,3
6169,0
6169,2
6170,0
6170,1
6170,2
6171,0
6171,1
6171,2
6171,3
6171,4
6171,5
6171,6
6171,7
6175,0
6175,1
6175,2
6175,3
6175,4
6177,0
6177,2
6179,9
6179,10
6179,11
6179,12
6179,13
6181,1
6181,2
6181,3
6181,4
6181,5
6181,6
6181,7
6181,8
6181,9
6181,10
6184,0
6184,1
6185,0
6185,1
6185,2
6185,3
6185,4
6185,6
6189,0
6189,1
6189,2
6189,3
6190,0
6190,1
6190,2
6190,3
6190,4
6191,0
6191,4
6191,5
6191,6
6191,7
6192,7
6192,8
6192,9
6192,10
6192,11
6192,12
6192,13
6193,0
6193,1
6193,2
6193,3
6194,0
6194,1
6194,2
6194,3
6194,4
6194,5
6194,6
6194,7
6194,8
6195,0
6195,4
6195,5
6195,6
6195,7
6195,8
6195,9
6195,10
6196,0
6196,1
6197,0
6197,1
6197,2
6197,3
6197,4
6197,5
6197,6
6197,7
6198,0
6198,1
6198,2
6198,3
6198,4
6199,9
6199,10
6199,11
6199,12
6199,13
6199,14
6199,15
6199,16
6203,0
6203,1
6203,2
6203,3
6204,0
6204,1
6204,2
6208,0
6208,1
6209,0
6209,1
6211,2
6215,0
6215,1
6215,2
6215,3
6215,4
6215,5
6215,6
6215,7
6219,0
6219,1
6219,2
6219,3
6219,4
6219,5
6220,4
6220,5
6220,6
6220,7
6220,8
6220,9
6222,0
6222,1
6222,2
6222,3
6227,0
6227,1
6227,2
6227,3
6228,1
6228,2
6228,3
6229,1
6230,0
6230,1
6230,2
6230,3
6230,4
6230,5
6230,6
6230,7
6232,0
6232,1
6232,2
6232,3
6232,4
6232,5
6233,1
6233,2
6234,0
6234,1
6234,2
6235,0
6235,1
6235,2
6235,3
6236,0
6236,1
6236,2
6236,3
6238,0
6238,1
6239,0
6239,1
6239,2
6240,0
6241,0
6241,1
6242,0
6242,1
6242,2
6242,3
6244,0
6244,1
6244,2
6246,0
6246,1
6248,0
6248,1
6248,2
6248,3
6248,4
6249,0
6249,1
6250,0
6250,1
6250,2
6250,3
6252,0
6252,1
6252,2
6252,3
6252,4
6253,0
6253,44
6253,45
6253,46
6253,47
6253,48
6253,49
6253,50
6253,51
6253,52
6253,53
6253,54
6254,0
6254,1
6254,2
6255,0
6255,1
6255,2
6255,3
6257,0
6257,2
6257,3
6257,4
6257,5
6257,6
6258,0
6258,1
6258,2
6258,3
6258,4
6260,1
6260,2
6260,3
6260,4
6260,5
6263,0
6263,1
6263,2
6263,3
6264,1
6265,0
6265,1
6265,2
6270,3
6270,4
6270,5
6270,6
6270,7
6270,8
6270,9
6270,10
6271,0
6271,1
6271,2
6271,3
6271,4
6272,13
6275,0
6275,1
6275,2
6275,3
6275,4
6275,5
6275,6
6275,7
6275,8
6277,0
6277,1
6277,2
6277,3
6277,6
6278,0
6278,1
6278,2
6279,0
6279,1
6279,2
6279,3
6283,0
6283,1
6283,2
6283,3
6283,4
6283,5
6283,6
6283,7
6283,8
6283,9
6285,0
6285,1
6285,5
6285,6
6286,0
6286,1
6286,2
6286,3
6286,4
6287,0
6287,1
6287,2
6288,0
6288,2
6288,3
6289,0
6289,1
6289,2
6291,0
6291,1
6293,4
6293,5
6293,6
6293,7
6293,8
6294,0
6294,1
6296,0
6296,4
6297,0
6297,1
6297,2
6298,1
6298,2
6298,3
6298,4
6300,0
6300,1
6300,2
6300,3
6300,4
6301,0
6301,1
6301,2
6301,3
6301,4
6301,5
6302,16
6302,17
6302,18
6302,19
6302,20
6302,21
6303,0
6303,1
6303,2
6304,1
6305,0
6305,1
6305,2
6310,4
6310,10
6310,11
6310,13
6310,14
6310,15
6310,16
6312,0
6314,1
6314,2
6314,3
6314,4
6314,5
6314,6
6314,7
6314,8
6314,9
6314,10
6315,0
6315,1
6316,0
6316,1
6316,2
6316,3
6316,4
6318,1
6321,0
6321,1
6321,2
6321,3
6322,3
6323,0
6323,1
6323,2
6323,3
6323,4
6323,5
6323,6
6323,7
6323,8
6325,0
6325,1
6329,0
6329,27
6329,28
6329,29
6329,30
6331,0
6331,1
6331,2
6331,3
6332,0
6332,2
6332,3
6332,4
6332,5
6332,6
6332,7
6332,8
6332,9
6333,0
6333,1
6333,2
6333,3
6333,4
6333,5
6334,0
6334,1
6334,2
6334,3
6339,0
6339,1
6339,2
6339,3
6339,4
6340,13
6340,14
6340,15
6340,16
6340,17
6340,18
6340,19
6341,0
6341,2
6341,3
6341,4
6341,5
6343,0
6343,1
6343,2
6343,3
6343,4
6345,0
6345,1
6345,2
6345,3
6345,4
6345,5
6346,2
6346,3
6346,4
6346,5
6346,6
6346,7
6348,0
6348,1
6348,2
6348,3
6348,4
6348,5
6348,6
6349,1
6349,2
6349,3
6349,4
6349,5
6349,6
6349,7
6349,8
6349,9
6349,10
6349,11
6351,0
6351,1
6351,2
6351,3
6351,4
6351,5
6351,6
6351,7
6351,8
6351,9
6351,10
6351,11
6351,12
6352,0
6352,1
6354,0
6354,1
6354,2
6354,3
6354,4
6355,0
6356,0
6356,1
6356,2
6356,3
6360,0
6360,1
6360,2
6360,3
6360,4
6360,5
6360,6
6361,0
6361,1
6361,2
6361,3
6363,0
6363,1
6363,2
6364,0
6364,1
6364,2
6364,3
6365,0
6365,1
6365,2
6365,3
6365,4
6369,0
6369,1
6373,10
6374,0
6374,1
6374,2
6374,3
6375,0
6375,1
6375,2
6375,3
6375,4
6375,5
6375,6
6376,0
6376,1
6376,2
6376,3
6376,4
6376,5
6376,6
6377,0
6377,1
6377,2
6377,3
6378,0
6378,79
6378,80
6378,81
6379,0
6379,1
6379,2
6379,3
6379,4
6379,5
6380,0
6380,1
6380,2
6380,3
6380,4
6380,5
6380,6
6380,7
6381,0
6381,1
6381,2
6381,3
6381,4
6381,5
6381,6
6381,7
6381,8
6381,9
6386,0
6386,1
6386,2
6386,3
6387,0
6387,1
6387,2
6387,3
6387,4
6387,5
6387,6
6387,7
6387,8
6387,9
6387,10
6387,11
6387,12
6387,13
6387,14
6387,15
6387,16
6387,17
6389,0
6389,1
6389,2
6389,3
6390,0
6390,1
6390,2
6390,3
6392,0
6392,1
6392,2
6392,3
6392,4
6392,5
6392,6
6394,0
6394,1
6394,2
6395,0
6395,1
6395,2
6395,3
6395,4
6395,5
6395,6
6397,0
6397,1
6397,2
6397,3
6399,0
6399,2
6399,4
6399,5
6405,0
6405,1
6405,2
6407,0
6407,1
6408,0
6408,1
6408,2
6408,3
6408,4
6409,0
6409,1
6409,2
6409,3
6409,4
6409,5
6409,6
6409,7
6409,8
6410,16
6410,17
6410,18
6410,19
6410,20
6410,21
6410,22
6410,23
6410,24
6410,25
6410,26
6410,27
6413,0
6413,1
6413,2
6414,1
6414,2
6414,3
6415,0
6415,1
6415,2
6415,3
6416,2
6416,3
6416,4
6416,5
6418,1
6418,25
6418,26
6418,27
6418,28
6418,29
6418,30
6420,0
6420,1
6420,2
6421,0
6421,2
6421,3
6423,0
6423,1
6424,0
6424,9
6424,10
6424,11
6424,12
6424,13
6424,14
6424,15
6426,0
6426,1
6426,2
6426,3
6428,0
6428,2
6428,3
6428,4
6429,0
6429,1
6429,2
6429,3
6429,4
6431,0
6431,1
6431,2
6431,3
6431,4
6431,5
6431,6
6434,1
6436,1
6436,2
6436,3
6437,0
6437,1
6437,2
6437,5
6437,6
6441,5
6442,0
6442,1
6442,2
6442,3
6442,4
6442,5
6444,0
6444,1
6444,2
6444,3
6446,7
6447,1
6447,2
6447,3
6447,4
6447,5
6447,6
6449,1
6449,2
6449,3
6449,4
6450,0
6450,1
6451,0
6451,1
6451,2
6451,3
6451,4
6451,5
6451,6
6451,7
6451,8
6451,9
6453,0
6453,1
6453,2
6453,3
6454,0
6454,1
6454,2
6454,3
6454,4
6454,5
6454,6
6454,7
6455,1
6455,2
6456,0
6458,1
6458,2
6458,3
6458,4
6458,5
6458,6
6458,7
6458,8
6458,9
6458,10
6458,11
6458,12
6458,13
6458,14
6458,15
6460,0
6460,1
6461,0
6461,1
6461,2
6461,3
6461,4
6461,5
6461,6
6461,7
6461,8
6462,1
6462,2
6462,3
6462,4
6462,5
6462,6
6462,7
6462,8
6462,9
6462,10
6465,0
6465,1
6466,0
6466,1
6466,2
6466,3
6466,4
6470,3
6471,5
6471,6
6471,7
6471,8
6471,9
6471,10
6471,11
6471,12
6471,13
6474,0
6474,1
6474,2
6474,3
6479,0
6479,1
6479,2
6480,0
6480,1
6480,2
6481,0
6481,2
6481,3
6481,4
6481,5
6484,6
6484,7
6484,8
6484,9
6484,10
6484,11
6485,0
6485,1
6485,2
6485,3
6486,0
6486,1
6486,2
6486,3
6487,1
6487,2
6488,0
6488,1
6488,2
6488,3
6492,0
6492,1
6492,2
6492,3
6492,4
6492,5
6492,6
6492,7
6492,8
6492,9
6492,10
6492,11
6493,0
6493,1
6493,2
6493,3
6493,4
6496,0
6496,1
6496,2
6496,3
6496,4
6496,5
6496,6
6496,7
6497,0
6497,1
6498,0
6498,1
6498,2
6498,3
6498,4
6498,5
6498,6
6498,7
6500,0
6500,1
6500,2
6500,3
6501,0
6501,1
6503,39
6506,0
6508,0
6508,2
6509,0
6509,1
6509,2
6509,3
6509,4
6510,0
6510,1
6514,0
6514,1
6514,2
6514,3
6514,4
6515,5
6516,0
6516,6
6516,7
6516,8
6517,1
6517,2
6518,0
6518,1
6518,2
6518,3
6518,4
6518,5
6518,6
6518,7
6518,8
6521,0
6521,1
6521,2
6523,18
6525,0
6525,1
6525,2
6528,0
6528,1
6528,2
6528,3
6532,3
6532,4
6535,0
6535,1
6535,2
6535,3
6539,0
6539,1
6540,0
6540,2
6540,3
6540,4
6540,5
6540,6
6544,0
6544,1
6544,2
6545,0
6545,1
6545,2
6545,3
6545,4
6545,5
6546,0
6546,1
6546,2
6548,0
6548,1
6548,2
6548,3
6548,4
6548,5
6552,0
6552,1
6552,2
6553,1
6553,2
6553,3
6553,4
6553,5
6553,6
6553,7
6553,8
6554,0
6554,1
6555,0
6555,1
6555,2
6556,0
6556,1
6556,2
6556,3
6556,4
6556,5
6556,6
6559,0
6559,1
6559,2
6559,3
6559,4
6562,0
6562,1
6562,2
6562,3
6562,4
6563,0
6563,1
6563,2
6563,3
6563,4
6565,0
6566,1
6566,2
6566,3
6568,1
6569,0
6569,6
6569,7
6569,8
6569,9
6569,10
6569,11
6569,12
6569,13
6570,0
6570,1
6570,2
6571,0
6571,1
6571,2
6571,3
6571,4
6571,5
6571,6
6571,7
6572,0
6572,1
6572,2
6572,3
6574,0
6574,1
6574,2
6574,3
6574,4
6574,5
6574,6
6574,7
6574,8
6575,0
6575,1
6575,2
6575,3
6575,4
6575,5
6577,0
6577,1
6577,2
6577,3
6577,4
6578,1
6578,2
6581,1
6581,2
6581,3
6581,4
6582,0
6582,3
6582,4
6582,5
6582,6
6582,7
6582,8
6582,9
6582,10
6582,11
6582,12
6587,0
6587,1
6587,2
6590,0
6590,1
6590,2
6590,3
6591,0
6591,1
6591,2
6591,3
6591,4
6592,0
6592,1
6592,2
6592,3
6592,4
6592,5
6592,6
6592,7
6592,8
6592,9
6592,10
6592,11
6596,0
6596,1
6596,2
6596,3
6596,4
6596,5
6596,6
6596,7
6596,8
6596,9
6596,10
6596,11
6596,12
6596,13
6596,14
6596,15
6596,16
6596,17
6596,18
6596,19
6596,20
6596,21
6598,0
6598,1
6599,1
6599,2
6600,34
6602,0
6602,1
6602,2
6602,3
6602,4
6602,5
6602,6
6602,7
6602,8
6603,0
6603,1
6603,2
6604,0
6604,1
6606,0
6606,1
6606,2
6606,3
6606,4
6606,5
6607,1
6607,2
6607,3
6607,4
6607,5
6607,6
6607,7
6607,8
6607,10
6607,11
6609,0
6609,1
6609,2
6609,3
6609,4
6609,5
6611,0
6611,1
6611,2
6611,3
6612,0
6612,1
6612,2
6613,0
6613,1
6613,2
6613,3
6613,4
6614,1
6614,2
6615,0
6615,1
6615,2
6616,0
6616,1
6616,2
6616,3
6616,4
6617,1
6617,2
6617,3
6617,4
6618,0
6618,1
6618,2
6618,3
6618,4
6618,5
6618,6
6618,7
6618,8
6619,0
6619,2
6624,0
6624,1
6626,1
6626,2
6626,3
6626,4
6627,0
6627,1
6627,2
6627,3
6627,4
6630,0
6630,1
6630,2
6634,0
6634,1
6634,2
6634,3
6634,4
6634,5
6634,6
6634,7
6634,8
6634,9
6636,0
6636,1
6637,0
6637,1
6637,2
6637,3
6637,4
6639,0
6639,1
6639,2
6639,3
6639,4
6639,5
6639,6
6639,7
6639,8
6639,9
6641,1
6641,2
6642,0
6642,1
6642,2
6642,3
6642,4
6642,5
6643,0
6643,1
6644,0
6644,3
6644,4
6648,0
6648,2
6648,3
6648,4
6649,0
6649,2
6649,3
6649,4
6649,5
6649,6
6649,7
6649,8
6649,9
6649,10
6649,11
6649,12
6649,13
6650,0
6650,1
6650,2
6654,3
6654,4
6654,5
6654,6
6655,0
6655,1
6655,2
6655,3
6655,4
6655,5
6655,6
6655,7
6655,8
6655,9
6655,10
6655,11
6655,12
6655,13
6655,14
6655,15
6655,16
6655,17
6655,18
6655,19
6655,20
6655,21
6655,22
6655,23
6655,24
6655,25
6655,26
6655,27
6655,28
6655,29
6655,30
6655,31
6655,32
6655,33
6655,34
6655,35
6655,36
6655,37
6655,38
6655,39
6655,40
6655,41
6655,42
6661,0
6661,1
6661,2
6663,0
6663,1
6664,0
6664,1
6664,2
6664,3
6665,2
6665,3
6665,4
6665,5
6665,6
6665,7
6667,0
6667,1
6667,2
6667,3
6667,4
6667,5
6668,11
6668,12
6668,13
6668,14
6668,15
6668,16
6668,17
6668,18
6668,19
6668,20
6668,21
6668,22
6668,23
6668,24
6668,25
6668,26
6668,27
6670,0
6670,1
6670,2
6670,3
6671,0
6671,1
6672,0
6672,1
6672,2
6673,0
6673,1
6674,0
6674,1
6674,2
6674,3
6674,4
6674,5
6674,6
6674,7
6674,8
6676,0
6676,1
6680,0
6680,1
6680,2
6680,3
6680,4
6685,0
6685,1
6686,0
6686,8
6687,0
6687,1
6687,2
6695,1
6695,2
6695,3
6695,4
6695,5
6696,0
6696,1
6696,2
6696,3
6696,4
6697,0
6697,1
6698,0
6698,1
6698,2
6698,3
6699,2
6701,0
6701,2
6701,3
6702,1
6702,2
6702,3
6702,4
6702,5
6703,0
6703,1
6703,2
6703,3
6705,0
6705,1
6705,2
6708,0
6708,1
6709,1
6714,0
6714,1
6714,2
6714,3
6714,4
6715,0
6715,1
6715,2
6715,3
6715,4
6715,5
6715,6
6715,7
6715,8
6715,9
6715,10
6715,11
6715,12
6715,13
6715,14
6715,15
6715,16
6715,17
6719,0
6719,1
6719,2
6723,1
6725,0
6725,1
6725,2
6725,3
6725,4
6725,5
6725,6
6725,7
6726,2
6726,3
6726,4
6726,5
6726,6
6726,7
6726,8
6726,9
6726,10
6726,11
6726,12
6726,13
6726,14
6726,15
6726,16
6726,17
6726,18
6726,19
6727,0
6727,1
6727,2
6727,3
6728,0
6728,1
6730,0
6730,1
6730,2
6730,3
6730,4
6731,0
6731,1
6731,2
6732,0
6732,1
6732,2
6732,3
6732,4
6732,5
6733,0
6733,1
6733,2
6733,3
6733,4
6734,0
6736,0
6736,2
6736,3
6737,1
6737,2
6737,3
6738,0
6738,1
6738,2
6738,3
6740,0
6740,1
6741,0
6741,1
6741,2
6741,3
6741,4
6741,5
6741,6
6741,7
6743,0
6743,1
6743,2
6743,3
6743,4
6743,5
6743,6
6747,0
6747,1
6747,2
6747,3
6753,0
6753,1
6753,2
6753,3
6753,4
6754,0
6754,1
6754,2
6756,0
6756,1
6757,1
6757,2
6757,3
6757,4
6757,5
6757,6
6757,7
6758,0
6758,1
6758,2
6759,0
6759,1
6760,0
6760,1
6760,2
6760,3
6761,1
6761,2
6764,0
6764,1
6764,2
6765,0
6765,1
6767,0
6767,1
6768,1
6768,2
6768,3
6768,4
6776,1
6776,2
6776,3
6776,4
6776,5
6776,6
6776,7
6776,8
6780,3
6781,0
6781,1
6783,0
6783,1
6783,2
6783,3
6783,4
6783,5
6789,3
6789,4
6790,0
6790,1
6790,2
6790,3
6790,4
6790,5
6790,6
6790,7
6791,0
6791,1
6791,2
6796,0
6798,0
6798,1
6798,2
6798,3
6798,4
6798,5
6798,6
6798,7
6798,8
6798,9
6799,2
6800,0
6800,6
6800,7
6800,8
6800,9
6800,10
6800,11
6800,12
6801,0
6801,1
6801,2
6801,3
6801,4
6801,5
6801,6
6801,7
6801,8
6801,9
6801,10
6801,11
6801,12
6801,13
6801,14
6802,0
6802,1
6802,2
6802,3
6805,27
6805,28
6805,29
6805,30
6805,31
6805,32
6806,0
6806,1
6806,2
6806,3
6806,4
6806,5
6809,0
6809,1
6809,2
6811,0
6811,1
6811,2
6811,3
6811,4
6811,5
6811,6
6811,7
6812,0
6812,1
6812,2
6812,3
6814,0
6814,1
6814,2
6814,3
6814,4
6814,5
6814,6
6814,7
6814,8
6814,9
6814,10
6814,11
6814,12
6815,0
6815,5
6815,6
6815,7
6815,8
6815,9
6815,10
6815,11
6815,12
6817,0
6817,1
6817,2
6817,3
6817,4
6819,0
6819,1
6819,2
6821,0
6821,1
6821,2
6821,3
6821,4
6821,5
6821,6
6824,0
6824,1
6824,2
6824,3
6826,1
6826,2
6829,0
6829,1
6829,2
6829,3
6832,0
6832,1
6832,2
6832,3
6832,4
6832,5
6832,6
6833,0
6833,5
6833,6
6833,7
6834,0
6834,1
6835,0
6835,1
6835,2
6835,3
6839,0
6839,1
6839,2
6839,3
6839,4
6840,1
6840,2
6842,0
6842,1
6842,2
6842,3
6842,4
6842,5
6844,0
6844,1
6846,4
6847,0
6847,13
6853,0
6853,1
6853,2
6853,3
6853,4
6853,5
6856,0
6856,1
6856,2
6858,0
6858,1
6860,247
6861,0
6861,1
6861,2
6861,3
6861,4
6862,0
6862,5
6862,6
6862,7
6862,8
6862,9
6862,10
6862,11
6862,12
6862,13
6862,14
6862,15
6862,16
6864,0
6864,1
6866,0
6866,1
6866,2
6866,3
6866,4
6866,5
6866,6
6866,7
6866,8
6866,9
6867,0
6867,1
6867,2
6867,3
6867,4
6868,0
6868,1
6868,2
6868,3
6868,4
6879,0
6879,1
6879,2
6879,3
6879,4
6879,5
6879,6
6879,7
6879,8
6879,9
6879,10
6879,11
6880,0
6880,1
6880,2
6880,3
6880,4
6880,5
6881,0
6881,1
6882,1
6882,2
6882,3
6882,4
6882,5
6882,6
6882,7
6882,8
6882,9
6882,10
6882,11
6885,1
6885,2
6885,3
6885,4
6885,5
6885,6
6885,7
6885,8
6885,9
6885,10
6885,11
6886,0
6886,1
6887,1
6887,3
6887,4
6887,5
6887,6
6887,7
6887,8
6887,9
6888,0
6888,1
6888,2
6888,3
6889,0
6889,1
6889,2
6889,3
6889,4
6890,0
6890,1
6890,2
6890,3
6891,0
6891,1
6891,2
6891,3
6893,0
6893,1
6893,2
6893,3
6893,4
6893,5
6893,6
6894,0
6894,1
6894,2
6896,0
6896,1
6896,2
6896,3
6899,0
6899,1
6899,2
6899,3
6900,0
6900,2
6900,4
6900,5
6900,6
6900,7
6900,8
6900,9
6902,0
6902,1
6902,2
6902,3
6902,4
6902,5
6902,6
6902,7
6902,8
6902,9
6902,10
6902,11
6903,0
6903,1
6903,2
6903,3
6903,4
6903,5
6903,6
6903,7
6903,8
6903,9
6904,1
6904,2
6904,3
6904,4
6904,5
6904,6
6904,7
6905,0
6905,1
6905,2
6905,3
6905,4
6906,0
6906,1
6906,2
6906,3
6906,4
6906,5
6907,0
6907,1
6907,2
6908,0
6908,1
6909,0
6909,1
6913,0
6913,3
6913,4
6913,5
6913,6
6914,0
6914,1
6914,2
6914,3
6915,2
6915,3
6917,0
6917,1
6917,2
6917,3
6919,0
6919,1
6919,2
6919,3
6919,4
6919,5
6919,6
6919,7
6920,1
6920,2
6920,3
6921,1
6921,2
6921,3
6921,4
6921,5
6921,6
6922,0
6922,4
6923,1
6923,2
6924,0
6924,1
6924,2
6924,3
6925,0
6925,2
6925,3
6926,1
6926,2
6926,3
6926,4
6926,5
6926,6
6927,0
6927,1
6927,2
6927,3
6927,4
6927,5
6927,6
6928,0
6928,1
6928,2
6929,0
6929,1
6929,2
6929,3
6930,0
6930,1
6930,2
6931,0
6931,1
6931,2
6931,3
6931,4
6931,5
6931,6
6931,7
6932,0
6932,1
6932,2
6932,3
6932,4
6932,5
6934,0
6934,1
6934,2
6934,3
6935,0
6935,1
6935,2
6940,2
6941,1
6941,2
6941,3
6941,4
6941,5
6941,6
6941,7
6941,8
6941,9
6941,10
6942,0
6942,1
6942,2
6942,3
6942,4
6944,1
6946,0
6946,1
6946,2
6946,3
6954,0
6954,1
6956,0
6956,1
6956,2
6956,3
6956,4
6956,5
6956,6
6960,1
6961,0
6961,1
6961,2
6961,3
